Epoch: 0 Step 0 	Learning rate: 0.100000
Epoch: [0][1010/125353]	Time: 0.522 (0.525)	Epoch time [hr]: 0.147 (18.283)	Memory: 10.816 (14.959)	Loss: 3.0318 (5.1731)	Prec@1: 19.897 (16.271)	Prec@5: 49.890 (42.825)
Epoch: [0][1020/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.149 (18.283)	Memory: 10.816 (14.959)	Loss: 2.9973 (5.1519)	Prec@1: 20.068 (16.316)	Prec@5: 51.038 (42.914)
Epoch: [0][1030/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.150 (18.282)	Memory: 10.816 (14.959)	Loss: 3.0025 (5.1310)	Prec@1: 21.350 (16.360)	Prec@5: 52.673 (43.004)
Epoch: [0][1040/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.152 (18.282)	Memory: 10.816 (14.959)	Loss: 2.9635 (5.1103)	Prec@1: 22.717 (16.409)	Prec@5: 54.553 (43.098)
Epoch: [0][1050/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.153 (18.282)	Memory: 10.816 (14.959)	Loss: 2.9907 (5.0901)	Prec@1: 20.740 (16.456)	Prec@5: 51.355 (43.180)
Epoch: [0][1060/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.155 (18.281)	Memory: 10.816 (14.959)	Loss: 3.0063 (5.0704)	Prec@1: 21.704 (16.498)	Prec@5: 50.891 (43.267)
Epoch: [0][1070/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.156 (18.281)	Memory: 10.816 (14.959)	Loss: 2.9661 (5.0510)	Prec@1: 21.667 (16.544)	Prec@5: 54.456 (43.353)
Epoch: [0][1080/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.158 (18.280)	Memory: 10.816 (14.959)	Loss: 2.9756 (5.0320)	Prec@1: 21.997 (16.585)	Prec@5: 51.672 (43.431)
Epoch: [0][1090/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.159 (18.280)	Memory: 10.816 (14.959)	Loss: 2.9876 (5.0131)	Prec@1: 21.790 (16.632)	Prec@5: 53.735 (43.519)
Epoch: 0 Step 1100 	Learning rate: 0.100000
Epoch: [0][1100/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.161 (18.280)	Memory: 10.816 (14.959)	Loss: 2.9419 (4.9945)	Prec@1: 21.338 (16.672)	Prec@5: 52.759 (43.601)
Epoch: [0][1110/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.162 (18.279)	Memory: 10.816 (14.959)	Loss: 2.9782 (4.9762)	Prec@1: 20.544 (16.716)	Prec@5: 52.612 (43.694)
Epoch: [0][1120/125353]	Time: 0.525 (0.525)	Epoch time [hr]: 0.163 (18.279)	Memory: 10.816 (14.959)	Loss: 2.9728 (4.9584)	Prec@1: 20.996 (16.761)	Prec@5: 53.198 (43.774)
Epoch: [0][1130/125353]	Time: 0.525 (0.525)	Epoch time [hr]: 0.165 (18.279)	Memory: 10.816 (14.959)	Loss: 2.9396 (4.9408)	Prec@1: 22.595 (16.806)	Prec@5: 53.552 (43.852)
Epoch: [0][1140/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.166 (18.278)	Memory: 10.816 (14.959)	Loss: 2.9631 (4.9235)	Prec@1: 22.302 (16.852)	Prec@5: 54.407 (43.935)
Epoch: [0][1150/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.168 (18.278)	Memory: 10.816 (14.959)	Loss: 2.9716 (4.9064)	Prec@1: 21.277 (16.892)	Prec@5: 54.163 (44.013)
Epoch: [0][1160/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.169 (18.278)	Memory: 10.816 (14.959)	Loss: 2.9898 (4.8896)	Prec@1: 21.362 (16.935)	Prec@5: 54.321 (44.094)
